,u,v
61181,1050,1442
61182,1050,1574
61183,935,1050
61184,552,1050
61185,1050,1064
61186,1050,1575
61187,177,1050
61188,694,1050
61189,698,1050
61190,315,1050
61191,1050,1728
61192,580,1050
61193,987,1050
61194,482,1050
61195,370,1050
61196,887,1050
61197,287,1058
61198,287,1442
61199,287,1574
61200,287,552
61201,287,1064
61202,287,1575
61203,177,287
61204,287,694
61205,287,698
61206,287,315
61207,287,1728
61208,287,580
61209,287,987
61210,287,482
61211,287,370
61212,287,887
61213,1058,1442
61214,1058,1574
61215,935,1058
61216,552,1058
61217,1058,1064
61218,1058,1575
61219,177,1058
61220,694,1058
61221,698,1058
61222,315,1058
61223,1058,1728
61224,580,1058
61225,987,1058
61226,482,1058
61227,370,1058
61228,887,1058
61229,1442,1574
61230,935,1442
61231,552,1442
61232,1064,1442
61233,1442,1575
61234,177,1442
61235,694,1442
61236,698,1442
61237,315,1442
61238,1442,1728
61239,580,1442
61240,987,1442
61241,482,1442
61242,370,1442
61243,887,1442
61244,935,1574
61245,552,1574
61246,1064,1574
61247,1574,1575
61248,177,1574
61249,694,1574
61250,698,1574
61251,315,1574
61252,1574,1728
61253,580,1574
61254,987,1574
61255,482,1574
61256,370,1574
61257,887,1574
61258,552,935
61259,935,1064
61260,935,1575
61261,177,935
61262,694,935
61263,698,935
61264,315,935
61265,935,1728
61266,580,935
61267,935,987
61268,482,935
61269,370,935
61270,887,935
61271,552,1064
61272,552,1575
61273,177,552
61274,552,694
61275,552,698
61276,315,552
61277,552,1728
61278,552,580
61279,552,987
61280,482,552
61281,370,552
61282,552,887
61283,1064,1575
61284,177,1064
61285,694,1064
61286,698,1064
61287,315,1064
61288,1064,1728
61289,580,1064
61290,987,1064
61291,482,1064
61292,370,1064
61293,887,1064
61294,177,1575
61295,694,1575
61296,698,1575
61297,315,1575
61298,1575,1728
61299,580,1575
61300,987,1575
61301,370,1575
61302,887,1575
61303,177,694
61304,177,698
61305,177,315
61306,177,1728
61307,177,580
61308,177,987
61309,177,482
61310,177,370
61311,177,887
61312,694,698
61313,315,694
61314,694,1728
61315,580,694
61316,694,987
61317,482,694
61318,370,694
61319,315,698
61320,698,1728
61321,580,698
61322,698,987
61323,482,698
61324,370,698
61325,698,887
61326,315,1728
61327,315,580
61328,315,987
61329,315,482
61330,315,370
61331,315,887
61332,580,1728
61333,987,1728
61334,370,1728
61335,887,1728
61336,580,987
61337,482,580
61338,370,580
61339,580,887
61340,482,987
61341,370,987
61342,887,987
61343,370,482
61344,482,887
61345,370,887
61346,1062,2407
61347,136,1062
61348,1062,1450
61349,1062,1977
61350,136,2407
61351,1450,2407
61352,1977,2407
61353,136,1450
61354,136,1977
61355,1450,1977
61356,1634,2178
61357,1634,1862
61358,137,1634
61359,1634,2317
61360,1551,1634
61361,1634,2099
61362,1634,2197
61363,1634,2167
61364,1148,1634
61365,1634,1853
61366,1634,1854
61367,1862,2178
61368,137,2178
61369,2178,2317
61370,1551,2178
61371,2099,2178
61372,2178,2197
61373,2167,2178
61374,1148,2178
61375,1853,2178
61376,1854,2178
61377,137,1862
61378,1862,2317
61379,1551,1862
61380,1862,2099
61381,1862,2197
61382,1862,2167
61383,1148,1862
61384,1853,1862
61385,1854,1862
61386,137,2317
61387,137,1551
61388,137,2099
61389,137,2197
61390,137,2167
61391,137,1148
61392,137,1853
61393,137,1854
61394,1551,2317
61395,2099,2317
61396,2197,2317
61397,2167,2317
61398,1148,2317
61399,1853,2317
61400,1854,2317
61401,1551,2099
61402,1551,2197
61403,1551,2167
61404,1148,1551
61405,1551,1853
61406,1551,1854
61407,2099,2197
61408,2099,2167
61409,1148,2099
61410,1853,2099
61411,1854,2099
61412,2167,2197
61413,1148,2197
61414,1854,2197
61415,1148,2167
61416,1853,2167
61417,1854,2167
61418,1148,1853
61419,1148,1854
61420,1853,1854
61421,138,176
61422,176,2018
61423,176,367
61424,138,2018
61425,138,367
61426,367,2018
61427,138,958
61428,138,517
61429,517,651
61430,517,782
61431,517,911
61432,517,1811
61433,517,1150
61434,517,543
61435,517,1441
61436,517,2209
61437,517,1703
61438,517,1833
61439,517,813
61440,517,823
61441,517,567
61442,517,1466
61443,517,2106
61444,517,1725
61445,517,1089
61446,455,517
61447,517,967
61448,517,1998
61449,517,978
61450,517,1106
61451,517,1503
61452,224,517
61453,517,741
61454,230,517
61455,517,2026
61456,517,1387
61457,517,2031
61458,371,517
61459,517,1915
61460,517,766
61461,138,651
61462,138,782
61463,138,911
61464,138,1811
61465,138,1150
61466,138,543
61467,138,1441
61468,138,2209
61469,138,1703
61470,138,1833
61471,138,813
61472,138,823
61473,138,567
61474,138,570
61475,138,1466
61476,138,2106
61477,138,1725
61478,138,1089
61479,138,455
61480,138,967
61481,138,1998
61482,138,978
61483,138,1106
61484,138,1503
61485,138,224
61486,138,741
61487,138,230
61488,138,2026
61489,138,1387
61490,138,2031
61491,138,371
61492,138,505
61493,138,1915
61494,138,766
61495,651,782
61496,651,911
61497,651,1811
61498,651,1150
61499,543,651
61500,651,1441
61501,651,2209
61502,651,1703
61503,651,1833
61504,651,813
61505,651,823
61506,567,651
61507,570,651
61508,651,1466
61509,651,2106
61510,651,1725
61511,651,1089
61512,455,651
61513,651,967
61514,651,1998
61515,651,978
61516,651,1106
61517,651,1503
61518,224,651
61519,651,741
61520,230,651
61521,651,2026
61522,651,1387
61523,651,2031
61524,371,651
61525,505,651
61526,651,1915
61527,651,766
61528,782,911
61529,782,1811
61530,782,1150
61531,543,782
61532,782,1441
61533,782,2209
61534,782,1703
61535,782,1833
61536,782,813
61537,782,823
61538,567,782
61539,570,782
61540,782,1466
61541,782,2106
61542,782,1725
61543,782,1089
61544,455,782
61545,782,967
61546,782,1998
61547,782,978
61548,782,1106
61549,782,1503
61550,224,782
61551,741,782
61552,230,782
61553,782,2026
61554,782,1387
61555,782,2031
61556,371,782
61557,505,782
61558,782,1915
61559,766,782
61560,911,1811
61561,911,1150
61562,543,911
61563,911,1441
61564,911,2209
61565,911,1703
61566,911,1833
61567,813,911
61568,823,911
61569,567,911
61570,570,911
61571,911,1466
61572,911,2106
61573,911,1725
61574,911,1089
61575,455,911
61576,911,967
61577,911,1998
61578,911,978
61579,911,1106
61580,911,1503
61581,224,911
61582,741,911
61583,911,2026
61584,911,1387
61585,911,2031
61586,371,911
61587,505,911
61588,911,1915
61589,766,911
61590,1150,1811
61591,543,1811
61592,1441,1811
61593,1811,2209
61594,1703,1811
61595,1811,1833
61596,813,1811
61597,823,1811
61598,1466,1811
61599,1811,2106
61600,1725,1811
61601,455,1811
61602,967,1811
61603,1811,1998
61604,978,1811
61605,1106,1811
61606,1503,1811
61607,224,1811
61608,741,1811
61609,230,1811
61610,1811,2026
61611,1387,1811
61612,1811,2031
61613,371,1811
61614,505,1811
61615,1811,1915
61616,766,1811
61617,543,1150
61618,1150,1441
61619,1150,2209
61620,1150,1703
61621,1150,1833
61622,813,1150
61623,823,1150
61624,567,1150
61625,570,1150
61626,1150,1466
61627,1150,2106
61628,1150,1725
61629,1089,1150
61630,455,1150
61631,967,1150
61632,1150,1998
61633,978,1150
61634,1106,1150
61635,1150,1503
61636,224,1150
61637,741,1150
61638,230,1150
61639,1150,2026
61640,1150,1387
61641,1150,2031
61642,371,1150
61643,505,1150
61644,1150,1915
61645,766,1150
61646,543,1441
61647,543,2209
61648,543,1703
61649,543,1833
61650,543,813
61651,543,823
61652,543,567
61653,543,570
61654,543,1466
61655,543,2106
61656,543,1725
61657,543,1089
61658,455,543
61659,543,967
61660,543,1998
61661,543,978
61662,543,1106
61663,543,1503
61664,224,543
61665,543,741
61666,230,543
61667,543,2026
61668,543,1387
61669,543,2031
61670,371,543
61671,505,543
61672,543,1915
61673,543,766
61674,1441,2209
61675,1441,1703
61676,1441,1833
61677,813,1441
61678,823,1441
61679,567,1441
61680,570,1441
61681,1441,1466
61682,1441,2106
61683,1441,1725
61684,1089,1441
61685,455,1441
61686,967,1441
61687,1441,1998
61688,978,1441
61689,1106,1441
61690,1441,1503
61691,224,1441
61692,741,1441
61693,230,1441
61694,1441,2026
61695,1387,1441
61696,1441,2031
61697,371,1441
61698,505,1441
61699,1441,1915
61700,766,1441
61701,1703,2209
61702,1833,2209
61703,813,2209
61704,823,2209
61705,567,2209
61706,570,2209
61707,1466,2209
61708,2106,2209
61709,1725,2209
61710,1089,2209
61711,455,2209
61712,967,2209
61713,1998,2209
61714,978,2209
61715,1106,2209
61716,1503,2209
61717,224,2209
61718,741,2209
61719,230,2209
61720,2026,2209
61721,1387,2209
61722,2031,2209
61723,371,2209
61724,505,2209
61725,1915,2209
61726,766,2209
61727,1703,1833
61728,813,1703
61729,823,1703
61730,567,1703
61731,570,1703
61732,1466,1703
61733,1703,2106
61734,1703,1725
61735,1089,1703
61736,455,1703
61737,967,1703
61738,1703,1998
61739,978,1703
61740,1106,1703
61741,1503,1703
61742,224,1703
61743,741,1703
61744,230,1703
61745,1703,2026
61746,1387,1703
61747,1703,2031
61748,371,1703
61749,505,1703
61750,1703,1915
61751,766,1703
61752,813,1833
61753,823,1833
61754,567,1833
61755,570,1833
61756,1466,1833
61757,1833,2106
61758,1089,1833
61759,455,1833
61760,967,1833
61761,1833,1998
61762,978,1833
61763,1106,1833
61764,1503,1833
61765,224,1833
61766,741,1833
61767,230,1833
61768,1833,2026
61769,1387,1833
61770,1833,2031
61771,371,1833
61772,505,1833
61773,1833,1915
61774,766,1833
61775,813,823
61776,567,813
61777,570,813
61778,813,1466
61779,813,2106
61780,813,1725
61781,813,1089
61782,455,813
61783,813,967
61784,813,1998
61785,813,978
61786,813,1106
61787,813,1503
61788,224,813
61789,741,813
61790,230,813
61791,813,2026
61792,813,1387
61793,813,2031
61794,371,813
61795,505,813
61796,813,1915
61797,766,813
61798,567,823
61799,570,823
61800,823,1466
61801,823,2106
61802,823,1725
61803,823,1089
61804,455,823
61805,823,967
61806,823,1998
61807,823,978
61808,823,1106
61809,823,1503
61810,224,823
61811,741,823
61812,230,823
61813,823,2026
61814,823,1387
61815,823,2031
61816,371,823
61817,505,823
61818,823,1915
61819,766,823
61820,567,1466
61821,567,2106
61822,567,1725
61823,455,567
61824,567,967
61825,567,1998
61826,567,978
61827,567,1106
61828,567,1503
61829,224,567
61830,567,741
61831,230,567
61832,567,2026
61833,567,1387
61834,567,2031
61835,371,567
61836,567,1915
61837,567,766
61838,570,1466
61839,570,2106
61840,570,1725
61841,455,570
61842,570,967
61843,570,1998
61844,570,978
61845,570,1106
61846,570,1503
61847,224,570
61848,570,741
61849,230,570
61850,570,2026
61851,570,1387
61852,570,2031
61853,371,570
61854,505,570
61855,570,1915
61856,570,766
61857,1466,2106
61858,1466,1725
61859,1089,1466
61860,455,1466
61861,967,1466
61862,1466,1998
61863,978,1466
61864,1106,1466
61865,1466,1503
61866,224,1466
61867,741,1466
61868,230,1466
61869,1466,2026
61870,1387,1466
61871,1466,2031
61872,371,1466
61873,505,1466
61874,1466,1915
61875,766,1466
61876,1725,2106
61877,1089,2106
61878,455,2106
61879,967,2106
61880,1998,2106
61881,978,2106
61882,1106,2106
61883,1503,2106
61884,224,2106
61885,741,2106
61886,230,2106
61887,2026,2106
61888,1387,2106
61889,2031,2106
61890,371,2106
61891,505,2106
61892,1915,2106
61893,766,2106
61894,1089,1725
61895,455,1725
61896,967,1725
61897,1725,1998
61898,978,1725
61899,1106,1725
61900,1503,1725
61901,224,1725
61902,741,1725
61903,230,1725
61904,1725,2026
61905,1387,1725
61906,1725,2031
61907,371,1725
61908,505,1725
61909,1725,1915
61910,766,1725
61911,455,1089
61912,967,1089
61913,1089,1998
61914,978,1089
61915,1089,1106
61916,1089,1503
61917,224,1089
61918,741,1089
61919,230,1089
61920,1089,2026
61921,1089,1387
61922,1089,2031
61923,371,1089
61924,505,1089
61925,1089,1915
61926,766,1089
61927,455,967
61928,455,1998
61929,455,978
61930,455,1106
61931,455,1503
61932,224,455
61933,455,741
61934,230,455
61935,455,2026
61936,455,1387
61937,455,2031
61938,371,455
61939,455,505
61940,455,1915
61941,455,766
61942,967,1998
61943,967,978
61944,967,1503
61945,224,967
61946,741,967
61947,230,967
61948,967,2026
61949,967,1387
61950,967,2031
61951,371,967
61952,505,967
61953,967,1915
61954,766,967
61955,978,1998
61956,1106,1998
61957,1503,1998
61958,224,1998
61959,741,1998
61960,230,1998
61961,1998,2026
61962,1387,1998
61963,1998,2031
61964,371,1998
61965,505,1998
61966,1915,1998
61967,766,1998
61968,978,1503
61969,224,978
61970,741,978
61971,230,978
61972,978,2026
61973,978,1387
61974,978,2031
61975,371,978
61976,505,978
61977,978,1915
61978,766,978
61979,1106,1503
61980,224,1106
61981,741,1106
61982,230,1106
61983,1106,2026
61984,1106,1387
61985,1106,2031
61986,371,1106
61987,505,1106
61988,1106,1915
61989,766,1106
61990,224,1503
61991,741,1503
61992,230,1503
61993,1503,2026
61994,1387,1503
61995,1503,2031
61996,371,1503
61997,505,1503
61998,1503,1915
61999,766,1503
62000,224,741
62001,224,230
62002,224,2026
62003,224,1387
62004,224,2031
62005,224,371
62006,224,505
62007,224,1915
62008,224,766
62009,230,741
62010,741,2026
62011,741,1387
62012,741,2031
62013,371,741
62014,505,741
62015,741,1915
62016,741,766
62017,230,2026
62018,230,1387
62019,230,2031
62020,230,371
62021,230,505
62022,230,1915
62023,230,766
62024,1387,2026
62025,2026,2031
62026,371,2026
62027,505,2026
62028,1915,2026
62029,766,2026
62030,1387,2031
62031,371,1387
62032,505,1387
62033,1387,1915
62034,766,1387
62035,371,2031
62036,505,2031
62037,1915,2031
62038,766,2031
62039,371,505
62040,371,1915
62041,371,766
62042,505,1915
62043,505,766
62044,766,1915
62045,138,1991
62046,140,463
62047,140,720
62048,140,241
62049,140,1519
62050,140,1112
62051,140,158
62052,140,638
62053,463,720
62054,463,1519
62055,463,1112
62056,158,463
62057,463,638
62058,241,720
62059,720,1519
62060,720,1112
62061,158,720
62062,638,720
62063,241,1519
62064,241,1112
62065,158,241
62066,241,638
62067,1112,1519
62068,158,1519
62069,638,1519
62070,158,1112
62071,638,1112
62072,158,638
62073,2090,2212
62074,2212,2346
62075,140,2212
62076,141,2212
62077,1361,2212
62078,2024,2090
62079,2024,2346
62080,140,2024
62081,141,2024
62082,1361,2024
62083,2090,2346
62084,140,2090
62085,141,2090
62086,1361,2090
62087,140,2346
62088,141,2346
62089,1361,2346
62090,140,1361
62091,141,1361
62092,759,2247
62093,292,2247
62094,143,2247
62095,292,759
62096,143,759
62097,143,292
62098,145,217
62099,145,1677
62100,143,145
62101,217,1677
62102,143,217
62103,143,1677
62104,930,1442
62105,1324,1442
62106,342,1442
62107,1442,1559
62108,930,1324
62109,143,930
62110,342,930
62111,930,1559
62112,143,1324
62113,342,1324
62114,143,342
62115,143,1559
62116,342,1559
62117,145,564
62118,145,290
62119,145,149
62120,149,290
62121,145,1324
62122,145,1349
62123,145,1913
62124,1324,1349
62125,1324,1913
62126,1349,1913
62127,146,1527
62128,146,1063
62129,1063,1527
62130,146,1389
62131,307,1389
62132,1098,1389
62133,146,307
62134,146,1098
62135,307,1098
62136,1827,2121
62137,970,1827
62138,1827,1931
62139,1827,2122
62140,1827,2123
62141,146,1827
62142,1268,1827
62143,1827,2132
62144,970,2121
62145,1931,2121
62146,2121,2122
62147,146,2121
62148,1268,2121
62149,2121,2132
62150,970,1931
62151,970,2122
62152,970,2123
62153,970,1268
62154,970,2132
62155,1931,2122
62156,1931,2123
62157,146,1931
62158,1268,1931
62159,1931,2132
62160,2122,2123
62161,146,2122
62162,1268,2122
62163,2122,2132
62164,146,2123
62165,1268,2123
62166,146,1268
62167,146,2132
62168,1268,2132
62169,1001,1638
62170,1518,1638
62171,147,1638
62172,1638,1690
62173,1001,1518
62174,147,1001
62175,1001,1690
62176,147,1518
62177,1518,1690
62178,147,1690
62179,1434,2367
62180,1881,2372
62181,885,1757
62182,1434,2172
62183,1908,2372
62184,1449,2129
62185,1414,1708
62186,1474,1963
62187,755,2348
62188,1942,2114
62189,1795,1881
62190,994,1453
62191,420,2323
62192,1308,2257
62193,1414,1908
62194,1795,2330
62195,1453,2033
62196,538,1827
62197,1881,2332
62198,538,2226
62199,1908,1963
62200,189,2339
62201,885,1449
62202,1827,2332
62203,1453,1960
62204,2141,2372
62205,1730,1868
62206,994,2348
62207,189,1084
62208,1478,2123
62209,1712,2348
62210,1827,1942
62211,1453,2172
62212,189,1708
62213,189,2359
62214,1084,1757
62215,1712,1757
62216,2064,2334
62217,1453,1478
62218,590,1561
62219,590,1434
62220,949,2290
62221,2033,2364
62222,150,1881
62223,1449,2330
62224,1084,1730
62225,1708,2330
62226,1084,1708
62227,1710,1837
62228,1561,1954
62229,2257,2339
62230,1409,2172
62231,885,2332
62232,1960,2364
62233,1434,1710
62234,189,2226
62235,1960,2334
62236,1026,1757
62237,420,2320
62238,1139,1827
62239,1449,1960
62240,538,1785
62241,2290,2323
62242,220,2320
62243,1308,1954
62244,1963,2290
62245,446,1743
62246,1468,2372
62247,1710,2364
62248,2114,2323
62249,2330,2348
62250,1726,2359
62251,220,1963
62252,538,994
62253,1561,2348
62254,1730,1960
62255,1881,1963
62256,446,1139
62257,1712,2320
62258,755,1827
62259,1478,2257
62260,2257,2320
62261,1960,2320
62262,220,1908
62263,538,2115
62264,1730,2372
62265,885,1026
62266,1827,1954
62267,994,2320
62268,1084,1868
62269,1414,2323
62270,1434,2033
62271,1084,1712
62272,1837,2339
62273,1561,1726
62274,2330,2359
62275,1434,1743
62276,1757,2115
62277,2123,2323
62278,1308,2334
62279,994,1881
62280,1434,2348
62281,1960,2372
62282,1409,2123
62283,755,1837
62284,220,590
62285,755,1862
62286,420,2330
62287,1468,1730
62288,1139,2290
62289,590,2290
62290,1409,2129
62291,885,1965
62292,1468,1712
62293,1478,2359
62294,1474,2339
62295,885,2359
62296,420,1942
62297,755,1881
62298,755,1449
62299,994,2257
62300,1757,1965
62301,1730,2348
62302,1409,1965
62303,1908,2114
62304,590,1474
62305,1478,1785
62306,590,1139
62307,1308,1561
62308,1449,1954
62309,420,1474
62310,1827,1881
62311,1963,2257
62312,2123,2332
62313,590,1710
62314,538,2033
62315,1795,1862
62316,1785,2115
62317,1710,1963
62318,1862,2364
62319,1449,2115
62320,1827,2064
62321,1708,1963
62322,150,2114
62323,2330,2339
62324,1785,1877
62325,1942,2334
62326,446,1474
62327,2172,2348
62328,1785,2367
62329,2033,2114
62330,1434,2226
62331,220,1954
62332,420,2372
62333,1139,1963
62334,1561,1757
62335,1965,2114
62336,1877,2172
62337,1308,1785
62338,150,1730
62339,652,2348
62340,446,2332
62341,446,2339
62342,1710,2114
62343,590,1414
62344,590,2339
62345,1084,1474
62346,1434,1960
62347,2172,2367
62348,1827,1908
62349,446,2334
62350,1712,1963
62351,189,2334
62352,1942,1965
62353,1139,1468
62354,949,2359
62355,1409,1963
62356,1453,1561
62357,755,1453
62358,446,1730
62359,1468,2115
62360,2359,2367
62361,1308,2114
62362,1139,2334
62363,538,2364
62364,1726,2257
62365,220,1960
62366,1409,2334
62367,994,1726
62368,1474,2172
62369,2339,2367
62370,1942,2359
62371,446,1908
62372,189,1712
62373,1730,2339
62374,1561,2172
62375,2033,2323
62376,446,1954
62377,1868,2290
62378,1881,2172
62379,755,1743
62380,150,1877
62381,1561,1960
62382,1908,2226
62383,2257,2367
62384,1827,1960
62385,1308,1409
62386,994,2364
62387,446,1881
62388,189,949
62389,2033,2141
62390,1785,2114
62391,1084,2330
62392,590,1963
62393,1837,2115
62394,420,1708
62395,1453,2348
62396,189,2290
62397,538,1084
62398,949,1468
62399,1139,1908
62400,1837,2323
62401,538,885
62402,1757,2257
62403,446,2172
62404,885,1837
62405,1963,2372
62406,1743,1963
62407,1868,2334
62408,1908,2115
62409,590,1708
62410,446,1963
62411,1468,1942
62412,1084,1837
62413,1434,2339
62414,1414,1730
62415,755,1726
62416,885,2323
62417,1414,2141
62418,1468,2172
62419,1954,2348
62420,1710,1877
62421,2064,2364
62422,189,2257
62423,220,994
62424,652,2129
62425,420,2114
62426,446,1434
62427,1084,2339
62428,1963,2320
62429,538,2332
62430,420,1960
62431,1414,1561
62432,994,2172
62433,2334,2367
62434,1468,1965
62435,1561,2332
62436,1084,1743
62437,1960,2172
62438,1795,2226
62439,2320,2367
62440,2290,2334
62441,1868,2033
62442,1881,2323
62443,652,2339
62444,220,1712
62445,1785,2323
62446,1862,2172
62447,1743,1908
62448,1449,1468
62449,1908,1960
62450,949,2141
62451,1954,1963
62452,885,1434
62453,1449,1730
62454,1757,2367
62455,1868,2320
62456,949,1908
62457,1453,2129
62458,652,1453
62459,189,1868
62460,1965,2290
62461,1414,1474
62462,1942,2348
62463,1960,2033
62464,1726,1954
62465,150,1743
62466,420,1710
62467,1474,1730
62468,1434,1963
62469,2257,2348
62470,1139,2372
62471,590,1954
62472,1726,2064
62473,189,2141
62474,1414,1726
62475,652,2372
62476,189,420
62477,1561,2290
62478,1434,1468
62479,590,2172
62480,1960,2123
62481,1795,2290
62482,652,1414
62483,1308,1712
62484,1837,1960
62485,220,1827
62486,2332,2334
62487,220,1026
62488,994,1478
62489,538,1478
62490,1026,1478
62491,1881,2348
62492,1712,2141
62493,2033,2115
62494,1827,2359
62495,1795,2323
62496,1877,2115
62497,150,189
62498,1708,1908
62499,1908,2290
62500,1468,2364
62501,1708,2290
62502,1868,1881
62503,220,1710
62504,1877,1960
62505,590,1478
62506,1474,2367
62507,1743,1785
62508,652,1478
62509,1026,1409
62510,1726,1908
62511,1726,1942
62512,446,2129
62513,1965,2364
62514,1785,2372
62515,220,2367
62516,1726,2348
62517,994,1710
62518,1478,1712
62519,1827,1837
62520,1837,1908
62521,1414,1449
62522,1409,2364
62523,1478,2367
62524,1726,2339
62525,949,2348
62526,1862,1908
62527,1837,2348
62528,150,1710
62529,885,1414
62530,1827,2115
62531,1963,2367
62532,2129,2332
62533,1449,2320
62534,1468,1478
62535,189,1795
62536,1453,2334
62537,755,2123
62538,420,1743
62539,420,1837
62540,1449,1795
62541,1908,2257
62542,2330,2367
62543,1710,1908
62544,1478,1908
62545,652,2364
62546,1877,2334
62547,150,1409
62548,885,1960
62549,1726,1743
62550,885,1785
62551,590,2115
62552,2033,2359
62553,1414,1954
62554,1757,1862
62555,755,2320
62556,1409,1942
62557,1084,2115
62558,150,1712
62559,1757,2332
62560,1026,1730
62561,1468,1837
62562,590,1881
62563,420,1795
62564,1795,2364
62565,1414,2114
62566,1414,1942
62567,755,2172
62568,1409,2330
62569,1942,2372
62570,1409,2372
62571,420,1409
62572,1308,1877
62573,885,1827
62574,1139,2364
62575,2129,2323
62576,2359,2364
62577,994,1561
62578,590,1308
62579,1084,1434
62580,1409,1726
62581,1877,1908
62582,1726,1730
62583,1308,2226
62584,1434,2320
62585,1474,1785
62586,755,2367
62587,2033,2064
62588,1877,2033
62589,1954,2320
62590,1453,1837
62591,1414,1827
62592,1743,1881
62593,189,1730
62594,1785,1862
62595,885,1954
62596,420,2141
62597,1712,1877
62598,1453,1827
62599,220,1743
62600,1712,1942
62601,1942,2064
62602,2129,2172
62603,220,1708
62604,1785,2332
62605,1743,2330
62606,1837,2257
62607,2332,2372
62608,446,2320
62609,220,1726
62610,2114,2348
62611,1449,2257
62612,885,2114
62613,1468,1954
62614,1084,2172
62615,1478,2372
62616,189,1468
62617,150,1908
62618,1409,1908
62619,1468,2123
62620,446,2114
62621,1757,2364
62622,755,2330
62623,1710,2172
62624,189,755
62625,1414,1963
62626,1453,2290
62627,1726,2114
62628,1708,1730
62629,1757,1827
62630,885,1139
62631,1785,2033
62632,1139,2226
62633,590,2129
62634,1474,1708
62635,1954,2330
62636,538,1308
62637,446,1478
62638,1837,2372
62639,420,1827
62640,538,1942
62641,1468,1868
62642,538,1561
62643,1449,2334
62644,755,1963
62645,150,1954
62646,1965,2367
62647,1726,1827
62648,2172,2364
62649,994,2367
62650,652,1084
62651,1139,1757
62652,1449,1963
62653,755,1414
62654,1710,2323
62655,1795,1908
62656,1308,1862
62657,1474,2257
62658,2123,2320
62659,1868,2257
62660,1453,1726
62661,755,1908
62662,1877,2257
62663,2226,2348
62664,538,2323
62665,1409,1474
62666,1868,1908
62667,1708,2364
62668,538,2141
62669,189,2332
62670,1478,1795
62671,1730,1965
62672,2115,2348
62673,150,590
62674,1139,1478
62675,1453,1730
62676,590,2334
62677,1139,2323
62678,949,1795
62679,1710,2129
62680,1708,1827
62681,1308,2339
62682,150,446
62683,420,2367
62684,1453,1954
62685,1026,2033
62686,1868,2226
62687,446,1561
62688,652,1942
62689,1942,2226
62690,1837,2114
62691,420,1868
62692,1561,1785
62693,1478,2172
62694,1743,2141
62695,885,2257
62696,1785,2257
62697,1710,2359
62698,1561,2320
62699,1453,1785
62700,1942,2323
62701,2123,2172
62702,1409,1449
62703,1453,2257
62704,189,1757
62705,1827,2330
62706,1561,1881
62707,1308,1453
62708,1743,1960
62709,1478,1743
62710,1827,2141
62711,1139,1877
62712,1730,2226
62713,590,1877
62714,1837,2123
62715,1785,1827
62716,1308,2290
62717,652,1308
62718,949,1965
62719,1862,2359
62720,1409,2348
62721,420,1963
62722,1449,2323
62723,1785,1942
62724,1308,1837
62725,2033,2226
62726,1308,2348
62727,1708,1965
62728,949,1409
62729,220,1468
62730,1743,1862
62731,1449,1965
62732,446,2348
62733,420,2129
62734,885,1868
62735,446,2033
62736,2064,2123
62737,1453,1963
62738,150,2123
62739,1963,2033
62740,994,2114
62741,1409,2033
62742,755,949
62743,590,2033
62744,994,1139
62745,1942,2141
62746,1868,2348
62747,1084,1827
62748,1026,2115
62749,1881,2114
62750,1785,1965
62751,446,755
62752,1308,1827
62753,755,1409
62754,2226,2359
62755,1434,1474
62756,1026,2320
62757,1881,2141
62758,1785,2123
62759,2115,2290
62760,1478,1862
62761,652,1730
62762,1877,2364
62763,1561,1862
62764,446,1965
62765,885,2290
62766,755,2226
62767,538,1409
62768,420,1449
62769,994,1468
62770,2115,2123
62771,1026,1868
62772,1474,2114
62773,1881,2330
62774,1868,2359
62775,1785,1954
62776,1474,1478
62777,2064,2367
62778,1708,1743
62779,1908,2172
62780,1708,1795
62781,1409,1468
62782,1084,2348
62783,1942,2320
62784,420,1712
62785,1026,1963
62786,220,2257
62787,1474,2359
62788,1730,1757
62789,755,2141
62790,1795,1827
62791,1478,2330
62792,994,1960
62793,1785,2359
62794,1434,1942
62795,189,1449
62796,189,590
62797,150,1308
62798,150,1474
62799,1084,1726
62800,220,538
62801,949,2330
62802,1710,2367
62803,1960,2348
62804,1468,1785
62805,446,1414
62806,1877,1965
62807,1468,2334
62808,1308,2372
62809,1478,2141
62810,1139,2141
62811,1965,2115
62812,1757,1908
62813,150,1757
62814,1908,2364
62815,1449,1561
62816,220,2359
62817,1084,2257
62818,1468,1960
62819,755,2114
62820,949,2064
62821,2114,2123
62822,1026,1139
62823,1308,1434
62824,1139,1743
62825,1561,2226
62826,189,1965
62827,538,2334
62828,1449,2332
62829,1960,2323
62830,446,1960
62831,1026,1785
62832,538,1963
62833,420,538
62834,1478,2320
62835,1827,2226
62836,590,1965
62837,189,1785
62838,1881,2334
62839,1963,2064
62840,994,1795
62841,1478,1877
62842,150,2115
62843,420,1881
62844,885,1743
62845,1960,2129
62846,1453,1908
62847,538,1414
62848,1449,1743
62849,949,1785
62850,220,1084
62851,1712,2339
62852,1474,1710
62853,1026,1862
62854,1453,2332
62855,220,1434
62856,1795,2172
62857,446,2367
62858,446,2257
62859,446,590
62860,1139,2332
62861,1862,2141
62862,1708,1837
62863,1308,2332
62864,1908,2141
62865,1409,2115
62866,1561,2033
62867,1478,2115
62868,1139,2330
62869,1827,2323
62870,590,1453
62871,189,2323
62872,652,2290
62873,189,1026
62874,949,1743
62875,1862,2320
