,u,v
153513,1055,2228
153514,1055,4534
153515,1055,1975
153516,824,1055
153517,441,1055
153518,1055,2634
153519,1055,2258
153520,1055,3670
153521,1055,4184
153522,1055,2778
153523,1055,2916
153524,1055,4458
153525,1697,4128
153526,1317,4128
153527,1190,4128
153528,2216,4128
153529,4128,4648
153530,3498,4128
153531,4128,4269
153532,4128,4783
153533,2228,4128
153534,4128,4534
153535,1975,4128
153536,824,4128
153537,3905,4128
153538,2634,4128
153539,3670,4128
153540,4128,4184
153541,2778,4128
153542,2916,4128
153543,4128,4458
153544,4128,4592
153545,1317,1697
153546,1190,1697
153547,1697,2216
153548,1697,4648
153549,1697,3498
153550,1697,4269
153551,1697,4783
153552,1697,2228
153553,1697,4534
153554,1697,1975
153555,824,1697
153556,441,1697
153557,1697,3905
153558,1697,2634
153559,1697,2258
153560,1697,3670
153561,1697,4184
153562,1697,2778
153563,1697,2916
153564,1697,4458
153565,1697,4592
153566,1190,1317
153567,1317,4648
153568,1317,3498
153569,1317,4269
153570,1317,4783
153571,1317,2228
153572,1317,4534
153573,1317,1975
153574,1317,3905
153575,1317,2634
153576,1317,2258
153577,1317,3670
153578,1317,4184
153579,1317,2778
153580,1317,2916
153581,1317,4458
153582,1317,4592
153583,1190,2216
153584,1190,4648
153585,1190,3498
153586,1190,4269
153587,1190,4783
153588,1190,2228
153589,1190,4534
153590,1190,1975
153591,824,1190
153592,441,1190
153593,1190,3905
153594,1190,2634
153595,1190,2258
153596,1190,3670
153597,1190,4184
153598,1190,2778
153599,1190,2916
153600,1190,4458
153601,1190,4592
153602,2216,4648
153603,2216,4269
153604,2216,4783
153605,2216,2228
153606,2216,4534
153607,824,2216
153608,441,2216
153609,2216,3905
153610,2216,2634
153611,2216,2258
153612,2216,3670
153613,2216,4184
153614,2216,2778
153615,2216,2916
153616,2216,4458
153617,2216,4592
153618,3498,4648
153619,4269,4648
153620,4648,4783
153621,2228,4648
153622,4534,4648
153623,1975,4648
153624,824,4648
153625,441,4648
153626,3905,4648
153627,2634,4648
153628,2258,4648
153629,3670,4648
153630,4184,4648
153631,2778,4648
153632,2916,4648
153633,4458,4648
153634,4592,4648
153635,3498,4269
153636,3498,4783
153637,2228,3498
153638,3498,4534
153639,824,3498
153640,441,3498
153641,3498,3905
153642,2634,3498
153643,2258,3498
153644,3498,3670
153645,3498,4184
153646,2778,3498
153647,2916,3498
153648,3498,4458
153649,3498,4592
153650,4269,4783
153651,2228,4269
153652,4269,4534
153653,1975,4269
153654,824,4269
153655,441,4269
153656,3905,4269
153657,2634,4269
153658,2258,4269
153659,4184,4269
153660,2778,4269
153661,2916,4269
153662,4269,4458
153663,4269,4592
153664,2228,4783
153665,4534,4783
153666,1975,4783
153667,824,4783
153668,441,4783
153669,3905,4783
153670,2634,4783
153671,2258,4783
153672,3670,4783
153673,4184,4783
153674,2778,4783
153675,2916,4783
153676,4458,4783
153677,4592,4783
153678,2228,4534
153679,1975,2228
153680,824,2228
153681,441,2228
153682,2228,3905
153683,2228,2634
153684,2228,2258
153685,2228,3670
153686,2228,4184
153687,2228,2778
153688,2228,2916
153689,2228,4458
153690,2228,4592
153691,1975,4534
153692,824,4534
153693,441,4534
153694,3905,4534
153695,2634,4534
153696,2258,4534
153697,3670,4534
153698,4184,4534
153699,2778,4534
153700,2916,4534
153701,4458,4534
153702,4534,4592
153703,824,1975
153704,441,1975
153705,1975,3905
153706,1975,2634
153707,1975,2258
153708,1975,4184
153709,1975,2778
153710,1975,2916
153711,1975,4458
153712,1975,4592
153713,441,824
153714,824,3905
153715,824,2634
153716,824,2258
153717,824,3670
153718,824,4184
153719,824,2778
153720,824,2916
153721,824,4458
153722,824,4592
153723,441,3905
153724,441,2634
153725,441,2258
153726,441,3670
153727,441,4184
153728,441,2778
153729,441,2916
153730,441,4458
153731,441,4592
153732,2634,3905
153733,2258,3905
153734,3670,3905
153735,3905,4184
153736,2778,3905
153737,2916,3905
153738,3905,4458
153739,3905,4592
153740,2258,2634
153741,2634,3670
153742,2634,4184
153743,2634,2778
153744,2634,2916
153745,2634,4458
153746,2634,4592
153747,2258,3670
153748,2258,4184
153749,2258,2778
153750,2258,2916
153751,2258,4458
153752,2258,4592
153753,3670,4184
153754,2778,3670
153755,2916,3670
153756,3670,4458
153757,3670,4592
153758,2778,4184
153759,2916,4184
153760,4184,4458
153761,4184,4592
153762,2778,2916
153763,2778,4458
153764,2778,4592
153765,2916,4458
153766,2916,4592
153767,4458,4592
153768,705,1089
153769,1089,2721
153770,1089,1700
153771,1089,2216
153772,265,1089
153773,1089,1514
153774,1089,4552
153775,1089,3724
153776,653,1089
153777,1089,2254
153778,1089,2608
153779,1089,4848
153780,665,1089
153781,1089,3323
153782,1089,4127
153783,705,2721
153784,705,1700
153785,705,2216
153786,265,705
153787,705,1514
153788,705,4552
153789,705,3724
153790,653,705
153791,705,2254
153792,705,2608
153793,705,4848
153794,665,705
153795,705,3323
153796,705,4127
153797,1700,2721
153798,2216,2721
153799,265,2721
153800,1514,2721
153801,2721,4552
153802,2721,3724
153803,653,2721
153804,2254,2721
153805,2608,2721
153806,2721,4848
153807,665,2721
153808,2721,3323
153809,2721,4127
153810,1700,2216
153811,265,1700
153812,1514,1700
153813,1700,4552
153814,1700,3724
153815,653,1700
153816,1700,2254
153817,1700,2608
153818,1700,4848
153819,665,1700
153820,1700,3323
153821,1700,4127
153822,1514,2216
153823,2216,4552
153824,2216,3724
153825,653,2216
153826,2216,2254
153827,2216,2608
153828,2216,4848
153829,665,2216
153830,2216,3323
153831,2216,4127
153832,265,1514
153833,265,4552
153834,265,3724
153835,265,653
153836,265,2254
153837,265,2608
153838,265,4848
153839,265,665
153840,265,4127
153841,1514,4552
153842,1514,3724
153843,653,1514
153844,1514,2254
153845,1514,2608
153846,1514,4848
153847,665,1514
153848,1514,3323
153849,1514,4127
153850,3724,4552
153851,653,4552
153852,2254,4552
153853,2608,4552
153854,4552,4848
153855,665,4552
153856,3323,4552
153857,4127,4552
153858,2254,3724
153859,2608,3724
153860,3724,4848
153861,665,3724
153862,3323,3724
153863,3724,4127
153864,653,2254
153865,653,2608
153866,653,4848
153867,653,665
153868,653,3323
153869,653,4127
153870,2254,2608
153871,2254,4848
153872,665,2254
153873,2254,3323
153874,2254,4127
153875,2608,4848
153876,665,2608
153877,2608,3323
153878,2608,4127
153879,665,4848
153880,3323,4848
153881,4127,4848
153882,665,3323
153883,665,4127
153884,3323,4127
153885,3178,4279
153886,325,4897
153887,2457,3286
153888,566,3535
153889,881,3565
153890,3464,3608
153891,2604,3608
153892,2414,2718
153893,291,482
153894,948,4035
153895,291,3123
153896,948,3863
153897,3429,4178
153898,3445,4119
153899,325,4367
153900,1772,2930
153901,742,3178
153902,2187,3355
153903,881,3551
153904,2586,4178
153905,3445,3551
153906,325,2708
153907,586,3445
153908,1753,2586
153909,1753,3535
153910,2586,3940
153911,2296,3558
153912,1117,3535
153913,2296,2930
153914,2708,4367
153915,2708,3319
153916,566,2718
153917,3445,3863
153918,521,3869
153919,2661,4119
153920,1301,4375
153921,482,948
153922,3535,4367
153923,3535,3558
153924,2708,4422
153925,3429,3863
153926,566,3178
153927,482,3565
153928,948,2661
153929,3863,3940
153930,521,881
153931,482,3429
153932,566,3429
153933,587,1753
153934,3445,3940
153935,4251,4508
153936,482,2584
153937,742,2604
153938,3608,4482
153939,4035,4375
153940,3535,4375
153941,638,1753
153942,4279,4482
153943,2139,3863
153944,3940,4375
153945,1234,3565
153946,2296,3940
153947,521,3319
153948,1117,3464
153949,1117,4426
153950,4035,4367
153951,2930,4251
153952,2718,4035
153953,265,3551
153954,3381,4422
153955,1234,4119
153956,586,2414
153957,2661,3286
153958,742,4897
153959,482,4375
153960,1301,4897
153961,325,881
153962,2187,3863
153963,3355,3863
153964,3123,3535
153965,4251,4367
153966,1772,2139
153967,291,4119
153968,3178,4508
153969,2414,4251
153970,638,1981
153971,265,1753
153972,3429,4119
153973,2139,4119
153974,1753,4279
153975,2414,3535
153976,1117,1234
153977,3319,4422
153978,881,3464
153979,291,2414
153980,1981,3816
153981,3565,4251
153982,291,325
153983,3863,4426
153984,291,3816
153985,1408,4508
153986,1753,2457
153987,586,3319
153988,3535,4178
153989,881,4897
153990,265,291
153991,3178,3429
153992,1234,2718
153993,2414,4426
153994,2139,3123
153995,468,948
153996,1117,3558
153997,291,4279
153998,468,3535
153999,2930,3565
154000,3319,3608
154001,1772,2661
154002,3319,3464
154003,468,1301
154004,1117,3123
154005,2718,3863
154006,1117,4367
154007,1408,1981
154008,2296,3869
154009,1301,4508
154010,4375,4508
154011,1234,2139
154012,3558,3565
154013,325,3535
154014,2661,4482
154015,2457,3608
154016,586,4375
154017,1301,4367
154018,1482,4426
154019,948,2139
154020,325,948
154021,468,1981
154022,1234,3429
154023,1301,4422
154024,468,2930
154025,948,2187
154026,2457,4279
154027,2604,2661
154028,1117,3869
154029,566,3381
154030,3429,3816
154031,265,2586
154032,4119,4897
154033,948,2718
154034,3355,4426
154035,684,4508
154036,1753,3558
154037,521,1234
154038,265,4251
154039,3381,3940
154040,1234,2930
154041,566,742
154042,1117,2586
154043,2296,4367
154044,3869,4426
154045,468,4367
154046,2457,2661
154047,521,3355
154048,1981,2586
154049,638,2187
154050,1482,1981
154051,2139,2930
154052,3464,4422
154053,2139,2296
154054,587,3608
154055,265,3863
154056,325,3286
154057,1772,2604
154058,2586,3869
154059,325,521
154060,742,3286
154061,586,3355
154062,482,3319
154063,3551,4178
154064,3535,4422
154065,684,1234
154066,2586,3319
154067,1753,4426
154068,325,3381
154069,586,1408
154070,1482,4035
154071,482,1482
154072,638,881
154073,566,1981
154074,468,4508
154075,742,4508
154076,1772,4251
154077,742,1753
154078,881,1981
154079,2296,3608
154080,586,1772
154081,1234,3355
154082,1234,3940
154083,881,3286
154084,684,3178
154085,4178,4897
154086,3558,4508
154087,1482,1772
154088,2414,2586
154089,566,4375
154090,291,587
154091,587,3429
154092,2296,2708
154093,1753,2708
154094,881,948
154095,587,4426
154096,2584,3551
154097,587,4482
154098,482,3355
154099,1981,2296
154100,3319,3445
154101,948,1482
154102,3551,4375
154103,1234,4422
154104,742,2139
154105,1301,3286
154106,521,3863
154107,325,2584
154108,638,2586
154109,521,3286
154110,638,2584
154111,3940,4422
154112,3551,4426
154113,881,3608
154114,2708,3286
154115,325,4279
154116,4035,4178
154117,325,586
154118,3381,3565
154119,1772,4375
154120,948,1117
154121,1408,3551
154122,566,2414
154123,1234,2604
154124,521,2457
154125,265,3869
154126,2661,3940
154127,2296,4422
154128,1234,1482
154129,3355,4367
154130,1117,3608
154131,3608,4422
154132,291,3869
154133,2604,4482
154134,2584,3178
154135,1234,3286
154136,291,3355
154137,566,1301
154138,2457,2584
154139,2296,2661
154140,1753,2661
154141,1301,2414
154142,638,1408
154143,3123,4279
154144,521,684
154145,1234,4251
154146,3608,4375
154147,521,2604
154148,2414,3123
154149,1117,4482
154150,2457,4426
154151,2930,3445
154152,1482,4422
154153,586,3565
154154,2586,3286
154155,1482,2661
154156,742,3319
154157,2708,4178
154158,521,3816
154159,2414,3429
154160,1981,4035
154161,325,4251
154162,566,2586
154163,1117,4178
154164,521,2708
154165,2139,4251
154166,3445,4367
154167,3178,3940
154168,3869,4367
154169,1408,4367
154170,3123,3429
154171,684,3816
154172,1753,3863
154173,1772,4508
154174,482,3535
154175,2139,3178
154176,1753,4508
154177,1234,3551
154178,521,1117
154179,3608,4279
154180,521,4119
154181,291,3535
154182,521,4897
154183,2457,2604
154184,742,4422
154185,948,4482
154186,2296,4508
154187,2708,3863
154188,3565,4178
154189,566,4178
154190,3178,4897
154191,4178,4508
154192,587,3381
154193,265,1408
154194,948,3565
154195,1482,3551
154196,265,948
154197,468,2187
154198,2604,3381
154199,4426,4508
154200,684,4279
154201,2718,3551
154202,2586,4375
154203,586,3863
154204,638,3558
154205,2187,4279
154206,948,4279
154207,2930,3816
154208,3816,4426
154209,684,4426
154210,948,4178
154211,2661,3381
154212,2604,3319
154213,2661,2930
154214,948,3319
154215,2930,4035
154216,587,3286
154217,587,2187
154218,566,2457
154219,2414,4422
154220,3429,4367
154221,684,3429
154222,2414,3355
154223,2414,4035
154224,587,3445
154225,1753,4178
154226,1981,3286
154227,3123,3816
154228,265,325
154229,638,4897
154230,2930,4375
154231,881,3445
154232,566,3464
154233,2296,3355
154234,265,3940
154235,1482,2930
154236,4426,4897
154237,4178,4279
154238,1981,3178
154239,3319,4251
154240,4035,4119
154241,586,3940
154242,1408,3319
154243,3464,4119
154244,587,684
154245,2604,3178
154246,2718,3381
154247,325,2930
154248,638,2296
154249,638,3319
154250,325,1234
154251,566,948
154252,2584,3940
154253,1772,3869
154254,291,3445
154255,3608,4178
154256,325,587
154257,2187,3178
154258,2584,4035
154259,587,2718
154260,3816,4375
154261,2708,4508
154262,1981,2708
154263,742,3464
154264,566,4035
154265,325,3940
154266,265,881
154267,684,4035
154268,3535,3608
154269,638,2718
154270,3429,4482
154271,291,2930
154272,742,4119
154273,1301,3565
154274,3123,3940
154275,1753,3565
154276,325,4375
154277,325,4035
154278,1117,3551
154279,587,881
154280,291,4426
154281,521,1301
154282,3178,3535
154283,3551,3940
154284,3558,3816
154285,4119,4422
154286,1234,3123
154287,1301,3355
154288,3535,3940
154289,2718,3464
154290,2604,4422
154291,2708,4897
154292,325,1117
154293,3381,3429
154294,3464,4426
154295,3381,3445
154296,3940,4482
154297,1408,3535
154298,587,1234
154299,587,2586
154300,521,4422
154301,3381,4897
154302,265,4279
154303,684,2414
154304,881,2187
154305,586,4279
154306,638,2457
154307,2187,4422
154308,1234,4897
154309,2718,3123
154310,482,2708
154311,3286,4375
154312,881,1301
154313,3355,3445
154314,1408,4178
154315,2586,4251
154316,482,3863
154317,1301,4035
154318,638,4178
154319,2584,2718
154320,2457,4422
154321,1117,1753
154322,2708,3608
154323,1117,3940
154324,742,4178
154325,684,4422
154326,325,3429
154327,2139,4422
154328,1482,3178
154329,325,1981
154330,2604,3565
154331,2414,4367
154332,2930,4178
154333,1234,4279
154334,684,2586
154335,4279,4897
154336,2718,3940
154337,1408,2708
154338,566,2661
154339,566,4279
154340,1482,2414
154341,1753,3286
154342,2930,4119
154343,3445,4251
154344,948,2708
154345,684,3863
154346,2708,3816
154347,265,2187
154348,482,2604
154349,265,2718
154350,291,1117
154351,3178,4178
154352,742,1234
154353,948,4251
154354,1234,2414
154355,2187,2661
154356,3381,4482
154357,265,3816
154358,586,2604
154359,566,3286
154360,2604,2718
154361,742,2296
154362,684,3565
154363,468,3816
154364,2661,3869
154365,2661,4422
154366,2930,3558
154367,3286,3355
154368,566,4367
154369,1408,2930
154370,638,2708
154371,325,3816
154372,1408,1482
154373,3286,3381
154374,291,468
154375,3355,4178
154376,1753,3608
154377,586,3558
154378,1234,3558
154379,3558,4482
154380,2139,3535
154381,1408,3464
154382,468,2586
154383,2457,3445
154384,566,2139
154385,3608,3816
154386,1981,3123
154387,2661,4375
154388,3178,4251
154389,2414,2584
154390,1772,3940
154391,1408,3355
154392,1753,2584
154393,265,587
154394,521,3565
154395,566,3319
154396,3381,4508
154397,521,3178
154398,1117,1981
154399,2584,2930
154400,3319,3816
154401,521,1772
154402,482,2661
154403,742,1981
154404,3178,3608
154405,3381,4035
154406,3535,4035
154407,468,2718
154408,3319,3940
154409,2586,3608
154410,521,2586
154411,3535,4897
154412,3123,4119
154413,3286,4367
154414,948,2586
154415,2586,2930
154416,468,4897
154417,3464,4375
154418,1772,2584
154419,586,3178
154420,1753,3940
154421,521,1408
154422,881,1772
154423,2457,3816
154424,468,3551
154425,1981,3565
154426,881,4119
154427,1408,2296
154428,566,638
154429,1117,4035
154430,1408,4035
154431,948,2930
154432,2661,3551
154433,2414,4279
154434,1234,4375
154435,3286,3319
154436,1482,3869
154437,468,4178
154438,325,3551
154439,3445,4426
154440,1482,3464
154441,2586,4035
154442,1408,2414
154443,4375,4897
154444,881,2586
154445,2414,4482
154446,948,2414
154447,3286,3535
154448,587,4508
154449,3551,4035
154450,2414,2930
154451,881,1753
154452,566,2187
154453,4279,4375
154454,3355,3608
154455,587,1301
154456,2661,3816
154457,684,3286
154458,1981,2139
154459,1408,4482
154460,325,2414
154461,948,4375
154462,684,2930
154463,3286,3863
154464,2139,3286
154465,3286,3551
154466,325,3355
154467,3608,4508
154468,482,3123
154469,3123,3863
154470,2718,4251
154471,2457,3551
154472,2296,2414
154473,1482,3286
154474,1482,3608
154475,1408,1753
154476,2296,2457
154477,2708,4482
154478,2586,4367
154479,638,3535
154480,1301,4119
154481,3319,4178
154482,684,2708
154483,742,3565
154484,3319,4279
154485,3381,3863
154486,1301,2604
154487,2457,4119
154488,325,3608
154489,1301,4482
154490,2584,3464
154491,521,4367
154492,482,4897
154493,521,2187
154494,291,3381
154495,638,3816
154496,1981,4279
154497,1981,3608
154498,3178,3551
154499,325,684
154500,4279,4422
154501,521,2139
154502,742,2187
154503,325,2661
154504,881,4178
154505,586,3816
154506,482,3445
154507,468,586
154508,566,4897
154509,1753,3429
154510,2604,3816
154511,265,4367
154512,2586,2718
154513,948,4422
154514,881,4426
154515,3816,4367
154516,587,2661
154517,3429,4251
154518,482,2187
154519,2414,2457
154520,3319,3565
154521,4119,4279
154522,468,684
154523,566,3565
154524,3445,4482
154525,2296,3178
154526,4279,4508
154527,2661,3445
154528,1981,3863
154529,1981,4897
154530,3445,4178
154531,2584,2586
154532,291,566
154533,468,482
154534,265,1981
154535,3863,4897
154536,742,4279
154537,521,3381
154538,684,2187
154539,1234,1301
154540,3551,3558
154541,3319,4375
154542,1772,3381
154543,948,3286
154544,3551,3863
154545,291,3286
154546,521,4508
154547,1301,3816
154548,2604,3445
154549,638,3445
154550,684,948
154551,587,4178
154552,482,4426
154553,265,3123
154554,1753,4035
154555,566,4119
154556,3355,4035
154557,2584,3558
154558,3123,3319
154559,2661,4897
154560,2296,4375
154561,1301,2187
154562,3319,4367
154563,468,3178
154564,638,3869
154565,291,521
154566,566,1482
154567,291,4508
154568,468,587
154569,3123,4367
154570,2661,3123
154571,3123,4482
154572,468,4422
154573,1408,4897
154574,881,3178
154575,2708,3178
154576,521,4178
154577,948,3355
154578,2187,3551
154579,2457,3178
154580,3123,4035
154581,3445,3558
154582,2718,3869
154583,2187,3869
154584,3535,4251
154585,948,1408
154586,587,4375
154587,3551,3565
154588,948,1981
154589,521,3429
154590,587,4897
154591,1753,2139
154592,586,2661
154593,468,4375
154594,2139,3445
154595,2718,4426
154596,586,2187
154597,468,3445
154598,2584,4422
154599,2604,4508
154600,881,3869
154601,3608,4897
154602,566,2930
154603,2930,4279
154604,684,3558
154605,3464,4178
154606,3381,3558
154607,4178,4422
154608,3816,3940
154609,3286,4422
154610,265,3608
154611,742,2457
154612,1117,3381
154613,3355,3535
154614,742,2414
154615,684,4367
154616,2586,3381
154617,325,3558
154618,1117,3429
154619,482,1301
154620,265,3355
154621,482,4367
154622,948,3940
154623,684,2139
154624,265,4508
154625,638,1772
154626,3178,4375
154627,291,3319
154628,2296,3123
154629,3869,4119
154630,265,566
154631,566,3123
154632,2457,2930
154633,1482,2708
154634,742,3869
154635,684,1981
154636,684,2604
154637,4422,4897
154638,684,1753
154639,2187,2457
154640,586,4251
154641,482,1772
154642,291,4482
154643,586,1301
154644,482,2586
154645,2604,4035
154646,3558,3863
154647,468,4279
154648,2139,2414
154649,468,2584
154650,325,482
154651,3816,4897
154652,3565,3869
154653,3608,4367
154654,3178,3286
154655,3869,3940
154656,1772,2296
154657,482,566
154658,4119,4367
154659,1772,2414
154660,2187,2604
154661,1482,3558
154662,2718,3355
154663,2187,4508
154664,1772,3429
154665,2604,3869
154666,3940,4367
154667,521,3551
154668,2187,2586
154669,2457,4375
154670,2930,3429
154671,468,3381
154672,521,2718
154673,4422,4426
154674,881,4035
154675,2930,3355
154676,742,4251
154677,1408,2584
154678,2586,4897
154679,3565,4426
154680,2584,3863
154681,468,2661
154682,1753,3319
154683,2187,2296
154684,2586,3464
154685,1408,1772
154686,3608,4251
154687,638,3551
154688,3940,4897
154689,3551,3869
154690,742,3608
154691,2296,2586
154692,881,2296
154693,3123,4426
154694,4367,4426
154695,1772,3608
154696,468,3863
154697,948,3869
154698,4035,4897
154699,1117,2708
154700,2930,3535
154701,1753,3445
154702,566,586
154703,3381,4119
154704,265,482
154705,1482,3565
154706,1772,4119
154707,265,468
154708,3445,4035
154709,2584,4178
154710,521,948
154711,3558,4375
154712,2139,2584
154713,3123,3565
154714,1482,4897
154715,1772,4035
154716,948,1772
154717,684,1301
154718,3464,3816
154719,1753,2930
154720,1117,2187
154721,586,2584
154722,3551,4422
154723,3863,4119
154724,684,2584
154725,1301,1772
154726,2584,3319
154727,2584,3565
154728,684,3869
154729,1981,3445
154730,3464,3551
154731,482,1753
154732,3123,4375
154733,1981,2457
154734,1234,4508
154735,291,2139
154736,2718,3535
154737,638,4422
154738,2708,3551
154739,1234,3445
154740,325,2718
154741,291,1772
154742,3869,4178
154743,521,2584
154744,1772,4178
154745,4251,4422
154746,3429,3535
154747,684,2718
154748,1482,4279
154749,3464,4035
154750,2296,3464
154751,3123,4508
154752,2296,3319
154753,1772,3816
154754,1408,2139
154755,2187,3565
154756,291,3940
154757,2187,4251
154758,1482,3445
154759,2296,4035
154760,587,2414
154761,881,4482
154762,3319,3869
154763,2296,3565
154764,482,4279
154765,1117,1408
154766,482,2718
154767,566,587
154768,948,3445
154769,566,881
154770,1234,3464
154771,3123,3464
154772,2139,2604
154773,1234,2187
154774,3940,4119
154775,2661,3863
154776,881,3816
154777,3445,3869
154778,468,881
154779,1234,4482
154780,2718,4897
154781,3445,4897
154782,2708,4279
154783,265,742
154784,2187,3558
154785,2414,3608
154786,1234,1753
154787,3565,4035
154788,3816,4035
154789,2139,4426
154790,566,3940
154791,468,2604
154792,3381,3608
154793,2584,3355
154794,2414,4375
154795,1301,2708
154796,586,1482
154797,742,3355
154798,638,3565
154799,3445,4422
154800,1772,2708
154801,3381,4426
154802,2139,3816
154803,1234,3178
154804,1482,3535
154805,638,2930
154806,1772,3445
154807,638,3178
154808,1234,2457
154809,3608,4035
154810,2586,3355
154811,1301,2584
154812,948,4119
154813,482,3286
154814,3355,4508
154815,2414,3565
154816,265,1772
154817,1301,4426
154818,1772,4482
154819,291,1234
154820,2584,3123
154821,291,2187
154822,265,1117
154823,2661,4178
154824,291,2718
154825,948,2584
154826,587,3123
154827,638,4367
154828,468,2708
154829,4035,4426
154830,587,2584
154831,638,1301
154832,3381,3869
154833,325,3178
154834,291,3608
154835,265,2930
154836,2586,3178
154837,3445,3565
154838,586,3123
154839,1981,2718
154840,881,4367
154841,482,742
154842,2457,3535
154843,2661,2718
154844,2139,3869
154845,2296,2584
154846,881,4279
154847,684,3381
154848,2414,3558
154849,2296,3445
154850,2457,4897
154851,684,3551
154852,2187,3286
154853,2584,2661
154854,1301,3178
154855,4251,4426
154856,3565,4279
154857,2187,2708
154858,3940,4426
154859,2187,2584
154860,586,2139
154861,2296,3381
154862,684,3940
154863,1301,1482
154864,3355,3551
154865,325,4119
154866,881,3940
154867,3286,3940
154868,2718,4119
154869,2604,3558
154870,3558,4897
154871,521,1753
154872,1482,3863
154873,2414,3381
154874,2604,4897
154875,2930,4367
154876,265,3535
154877,3286,4251
154878,291,586
154879,1117,4897
154880,3464,4279
154881,948,4508
154882,586,1234
154883,482,1981
154884,325,3123
154885,1301,2457
154886,325,1753
154887,2708,3355
154888,482,4422
154889,881,1234
154890,1408,2187
154891,2586,3123
154892,265,1301
154893,3816,4251
154894,291,1408
154895,2718,3429
154896,1408,4251
154897,265,3777
154898,265,381
154899,265,270
154900,381,3777
154901,270,3777
154902,270,381
154903,267,361
154904,361,2572
154905,361,3660
154906,361,2606
154907,361,4690
154908,361,4756
154909,361,1111
154910,361,2014
154911,361,2367
154912,267,2572
154913,267,3660
154914,267,2606
154915,267,4690
154916,267,4756
154917,267,1111
154918,267,2014
154919,267,2367
154920,2572,3660
154921,2572,2606
154922,2572,4690
154923,2572,4756
154924,1111,2572
154925,2014,2572
154926,2367,2572
154927,2606,3660
154928,3660,4756
154929,1111,3660
154930,2014,3660
154931,2367,3660
154932,2606,4690
154933,2606,4756
154934,1111,2606
154935,2014,2606
154936,2367,2606
154937,4690,4756
154938,1111,4690
154939,2014,4690
154940,2367,4690
154941,1111,4756
154942,2014,4756
154943,2367,4756
154944,1111,2014
154945,1111,2367
154946,2014,2367
154947,2152,4486
154948,1065,4486
154949,268,4486
154950,2591,4486
154951,2286,4486
154952,3249,4486
154953,4305,4486
154954,4486,4600
154955,537,4486
154956,1375,4486
154957,1065,2152
154958,268,2152
154959,2152,2591
154960,2152,2286
154961,2152,3249
154962,2152,4305
154963,2152,4600
154964,537,2152
154965,1375,2152
154966,268,1065
154967,1065,2591
154968,1065,2286
154969,1065,3249
154970,1065,4305
154971,1065,4600
154972,537,1065
154973,1065,1375
154974,268,2286
154975,268,3249
154976,268,4305
154977,268,4600
154978,268,537
154979,268,1375
154980,2286,2591
154981,2591,3249
154982,2591,4305
154983,2591,4600
154984,537,2591
154985,1375,2591
154986,2286,3249
154987,2286,4305
154988,2286,4600
154989,537,2286
154990,1375,2286
154991,3249,4305
154992,3249,4600
154993,537,3249
154994,1375,3249
154995,4305,4600
154996,537,4305
154997,1375,4305
154998,537,4600
154999,1375,4600
155000,537,1375
155001,271,2977
155002,271,2752
155003,1168,2752
155004,2752,4656
155005,2752,3380
155006,2752,4245
155007,1500,2752
155008,271,1168
155009,271,4656
155010,271,3380
155011,271,4245
155012,271,1500
155013,1168,4656
155014,1168,3380
155015,1168,4245
155016,1168,1500
155017,3380,4656
155018,4245,4656
155019,1500,4656
155020,3380,4245
155021,1500,3380
155022,1500,4245
155023,324,3399
155024,324,2985
155025,272,324
155026,324,2293
155027,2985,3399
155028,272,3399
155029,2293,3399
155030,272,2985
155031,2293,2985
155032,272,2293
155033,272,3353
155034,272,3555
155035,625,3555
155036,402,3555
155037,3539,3555
155038,1661,3555
155039,2142,3555
155040,272,625
155041,272,402
155042,272,3539
155043,272,1661
155044,272,2142
155045,402,625
155046,625,3539
155047,625,1661
155048,402,3539
155049,402,1661
155050,402,2142
155051,1661,3539
155052,2142,3539
155053,1661,2142
155054,1136,1897
155055,273,1897
155056,1897,3224
155057,1886,1897
155058,273,1136
155059,1136,3224
155060,1136,1886
155061,273,3224
155062,273,1886
155063,1886,3224
155064,395,3337
155065,1934,3337
155066,3337,3726
155067,400,3337
155068,274,3337
155069,914,3337
155070,2456,3337
155071,3232,3337
155072,1989,3337
155073,1222,3337
155074,328,3337
155075,329,3337
155076,1352,3337
155077,3337,4808
155078,846,3337
155079,3337,4177
155080,2261,3337
155081,1623,3337
155082,3337,3554
155083,1642,3337
155084,1771,3337
155085,3185,3337
155086,2292,3337
155087,3337,4089
155088,1147,3337
155089,639,3337
155090,395,1934
155091,395,3726
155092,395,400
155093,274,395
155094,395,914
155095,395,2456
155096,395,3232
155097,395,1989
155098,395,1222
155099,328,395
155100,329,395
155101,395,1352
155102,395,4808
155103,395,846
155104,395,4177
155105,395,2261
155106,395,1623
155107,395,3554
155108,395,1642
155109,395,1771
155110,395,3185
155111,395,2292
155112,395,4089
155113,395,1147
155114,395,639
155115,1934,3726
155116,400,1934
155117,274,1934
155118,914,1934
155119,1934,2456
155120,1934,3232
155121,1934,1989
155122,1222,1934
155123,328,1934
155124,329,1934
155125,1352,1934
155126,1934,4808
155127,846,1934
155128,1934,4177
155129,1934,2261
155130,1623,1934
155131,1934,3554
155132,1642,1934
155133,1771,1934
155134,1934,3185
155135,1934,2292
155136,1934,4089
155137,1147,1934
155138,639,1934
155139,400,3726
155140,274,3726
155141,914,3726
155142,2456,3726
155143,3232,3726
155144,1989,3726
